ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id,INS
3.8,70.0,0.0,0.0,B15,0.0,,,,0.0,0.0,0.0,712.0,1.0,1257.81,2.0,1063.55,1.0,1.0,91.0,0.0,0.0,1.0,18.0,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,9950,0.0
1.4,67.0,1.0,1828.34,B5,0.0,1.0,41.32,1.0,0.0,0.0,4.0,665.0,1.0,1192.28,2.0,2943.97,0.0,1.0,98.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15772.05,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,92.53,R,1.0,2006.38,0.0,2.0,3905,1.0
2.9,28.0,1.0,256.45,B1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,682.0,1.0,2820.78,3.0,3039.36,1.0,0.0,112.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.92,U,0.0,0.0,0.0,0.0,9608,0.0
4.3,41.0,0.0,0.0,B7,0.0,1.0,3027.81,0.0,0.0,0.0,7.0,704.0,1.0,249.37,2.0,1475.12,0.0,1.0,130.0,0.0,0.0,1.0,91.0,0.0,0.0,1.0,4785.01,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.82,1.0,0.0,0.0,U,1.0,117.76,0.0,1.0,4712,0.0
1.6,48.0,1.0,1078.19,B15,0.0,,,,0.0,0.0,5.0,672.0,1.0,423.89,3.0,1276.92,0.0,1.0,99.0,0.0,0.0,1.0,43.0,,,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.07,,,,U,1.0,39.94,0.0,1.0,2771,0.0
8.5,,1.0,58.78,B15,0.0,,,,0.0,0.0,4.0,675.0,1.0,955.71,2.0,508.59,0.0,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,1834.34,0.0,2.0,5909,0.0
0.5,,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,684.0,1.0,6410.64,5.0,1539.1,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2415.65,0.0,4.0,3361,1.0
13.1,,1.0,1805.35,B4,0.0,1.0,2139.25,0.0,0.0,0.0,6.0,,1.0,356.86,3.0,1988.53,0.0,0.0,104.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7777,0.0
2.8,63.0,0.0,0.0,B2,0.0,1.0,2097.57,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14954.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7363,1.0
6.0,,1.0,5423.61,B15,0.0,,,,0.0,0.0,6.0,692.0,1.0,2334.66,3.0,4302.95,0.0,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,9056.67,0.0,0.0,3629,0.0
2.1,59.0,1.0,2548.81,B1,0.0,1.0,455.49,0.0,0.0,0.0,2.0,737.0,1.0,3273.58,2.0,1608.8,0.0,1.0,136.0,0.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,2629.75,0.0,0.0,3059,1.0
6.3,27.0,1.0,326.17,B7,0.0,1.0,35.22,0.0,0.0,0.0,5.0,641.0,1.0,951.41,3.0,1466.4,1.0,0.0,139.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7703,0.0
5.1,49.0,1.0,7584.41,B7,0.0,0.0,0.0,0.0,1.0,4000.0,5.0,704.0,1.0,1526.41,3.0,4199.72,0.0,0.0,120.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,132.89,R,1.0,6336.67,0.0,1.0,3867,1.0
17.0,23.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,588.0,1.0,2284.81,2.0,6964.32,1.0,0.0,148.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,15849.71,1.0,8.0,3727,0.0
4.4,53.0,1.0,470.36,B11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,663.0,1.0,488.02,2.0,803.45,1.0,1.0,99.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.72,S,0.0,0.0,0.0,1.0,6786,1.0
3.1,42.0,0.0,0.0,B13,0.0,1.0,825.56,0.0,0.0,0.0,2.0,685.0,1.0,2144.72,2.0,1324.54,0.0,1.0,106.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S,1.0,4782.2,0.0,2.0,7916,1.0
4.3,40.0,1.0,2445.24,B4,0.0,0.0,0.0,0.0,0.0,0.0,16.0,650.0,1.0,1113.03,6.0,5308.83,1.0,1.0,170.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,5899.51,0.0,1.0,1069,0.0
8.1,59.0,1.0,176.0,B17,0.0,0.0,0.0,0.0,0.0,0.0,8.0,708.0,1.0,232.92,3.0,2427.27,0.0,1.0,94.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.57,1.0,1.0,33.75,R,0.0,0.0,0.0,4.0,2178,1.0
1.8,54.0,1.0,746.18,B4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,711.0,1.0,497.66,4.0,1016.08,1.0,1.0,120.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,43.47,S,1.0,90.22,0.0,1.0,1944,0.0
1.7,38.0,1.0,6295.14,B6,0.0,1.0,221.8,0.0,0.0,0.0,8.0,664.0,1.0,993.44,4.0,4995.68,0.0,1.0,109.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,662.34,0.0,1.0,2621,0.0
4.6,46.0,0.0,0.0,B5,0.0,1.0,42.97,0.0,0.0,0.0,2.0,725.0,1.0,2412.52,2.0,1057.12,0.0,0.0,119.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,99,0.0
1.8,37.0,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,1.0,103.55,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,4855.88,0.0,0.0,1872,0.0
,68.0,0.0,0.0,B5,0.0,1.0,6.24,0.0,0.0,0.0,3.0,697.0,1.0,2156.99,2.0,649.14,1.0,1.0,100.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,3678,0.0
4.5,71.0,1.0,480.55,B3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,684.0,1.0,140.73,2.0,323.4,0.0,1.0,112.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.51,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,3854,0.0
2.0,,1.0,497.73,B8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,616.0,1.0,2016.95,1.0,429.58,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,22158.13,0.0,0.0,9528,1.0
1.6,,0.0,0.0,B4,0.0,1.0,0.0,0.0,1.0,3200.0,0.0,790.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,26724.91,0.0,0.0,10538,0.0
20.7,41.0,1.0,1450.15,B1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,742.0,1.0,477.02,3.0,1145.62,0.0,1.0,104.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.22,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,10584,1.0
,47.0,0.0,0.0,B17,0.0,1.0,0.0,1.0,0.0,0.0,6.0,641.0,1.0,2055.3,2.0,1451.55,0.0,1.0,96.0,0.0,0.0,1.0,28.0,0.0,0.0,1.0,1977.77,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,14397.53,0.0,2.0,3977,1.0
4.2,53.0,0.0,0.0,B2,0.0,1.0,29799.48,1.0,1.0,49900.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,1.0,30512.81,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,5086,1.0
1.3,37.0,1.0,160.21,B5,0.0,1.0,3403.56,0.0,0.0,0.0,0.0,656.0,1.0,1097.11,1.0,515.71,0.0,0.0,117.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,9.75,0.0,1.0,10300,0.0
1.3,60.0,1.0,152.14,B2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,640.0,1.0,243.45,1.0,79.38,0.0,1.0,86.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,5520.8,0.0,0.0,5943,0.0
2.1,60.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,1.0,966.85,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,7602.36,0.0,0.0,7802,1.0
0.6,51.0,0.0,0.0,B7,0.0,1.0,10630.17,0.0,0.0,0.0,1.0,711.0,1.0,175.42,2.0,258.87,0.0,1.0,77.0,1.0,10003.15,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2957.31,0.0,2.0,8803,1.0
4.2,37.0,1.0,5865.66,B2,0.0,1.0,29883.77,0.0,0.0,0.0,11.0,621.0,1.0,1416.25,5.0,5062.86,0.0,0.0,124.0,1.0,9880.44,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,0.0,0.0,0.0,1.0,9763,1.0
14.3,51.0,1.0,560.89,B8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,725.0,1.0,563.42,2.0,1653.47,1.0,0.0,125.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.73,1.0,7.0,279.54,S,0.0,0.0,0.0,2.0,6807,0.0
4.4,43.0,1.0,54.96,B4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,673.0,1.0,3577.84,2.0,939.79,0.0,1.0,174.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,1.0,2826,1.0
2.5,33.0,1.0,57.01,B4,0.0,1.0,461.14,0.0,0.0,0.0,4.0,668.0,1.0,995.34,1.0,1853.51,1.0,1.0,111.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,10003,1.0
0.6,34.0,1.0,2141.04,B1,0.0,1.0,3778.86,0.0,0.0,0.0,0.0,584.0,1.0,89.09,5.0,963.66,0.0,0.0,114.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.76,U,0.0,0.0,0.0,0.0,9659,0.0
4.6,,1.0,752.07,B2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,625.0,1.0,345.22,4.0,689.31,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,15221.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,3021,1.0
2.1,50.0,1.0,179.92,B1,0.0,1.0,222.67,1.0,0.0,0.0,2.0,728.0,1.0,2083.65,2.0,2868.27,1.0,1.0,115.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,10.03,8.0,1.0,16284.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,308.87,R,0.0,0.0,0.0,1.0,10590,1.0
7.8,38.0,1.0,0.0,B14,0.0,,,,0.0,0.0,6.0,659.0,1.0,2683.33,2.0,3102.81,1.0,0.0,109.0,0.0,0.0,1.0,25.0,,,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,4.11,1.0,0.0,2941,0.0
4.3,,1.0,982.23,B15,0.0,,,,0.0,0.0,0.0,658.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,,0.0,0.0,1.0,5398.45,,0.0,0.0,0.0,0.0,1.0,12364.87,0.0,0.0,,,,S,1.0,4878.0,0.0,0.0,9850,0.0
0.9,30.0,0.0,0.0,B15,0.0,,,,0.0,0.0,0.0,622.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,0.0,90.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,196628.29,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,3773,0.0
4.0,45.0,1.0,1756.58,B15,0.0,,,,0.0,0.0,3.0,730.0,1.0,62.43,4.0,1379.65,0.0,1.0,121.0,0.0,0.0,1.0,70.0,,,0.0,0.0,1.0,1893.11,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,9542.97,0.0,1.0,1890,0.0
6.5,41.0,0.0,0.0,B17,0.0,0.0,0.0,0.0,1.0,9900.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,8979,0.0
,,0.0,0.0,B7,0.0,1.0,2347.38,0.0,1.0,71200.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,636.51,1.0,0.0,9625,1.0
3.8,37.0,0.0,0.0,B14,0.0,,,,0.0,0.0,10.0,608.0,1.0,570.67,4.0,2208.89,0.0,1.0,136.0,0.0,0.0,1.0,86.0,,,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,R,1.0,29839.63,0.0,20.0,3173,0.0
9.0,65.0,1.0,950.94,B4,0.0,1.0,415.83,0.0,0.0,0.0,5.0,804.0,1.0,895.53,2.0,1843.37,1.0,0.0,101.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,85.02,U,1.0,6335.03,0.0,0.0,6390,1.0
18.9,,0.0,0.0,B2,0.0,1.0,2241.39,0.0,0.0,0.0,7.0,677.0,1.0,4166.48,4.0,3648.15,0.0,,,0.0,0.0,1.0,,0.0,0.0,1.0,15274.99,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,7.0,1945,0.0
3.8,72.0,0.0,0.0,B1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,10400,0.0
7.8,56.0,1.0,3280.57,B6,0.0,1.0,744.74,1.0,0.0,0.0,3.0,686.0,1.0,571.67,2.0,2532.07,0.0,1.0,92.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0,14988.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,2467.6,0.0,0.0,4494,0.0
3.7,28.0,1.0,2761.49,B19,0.0,,,,0.0,0.0,2.0,627.0,1.0,4698.58,3.0,1780.96,0.0,1.0,125.0,0.0,0.0,1.0,79.0,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,275,0.0
14.5,29.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,639.0,1.0,1735.14,3.0,2687.4,1.0,1.0,109.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S,1.0,20982.95,0.0,3.0,3389,1.0
2.7,57.0,1.0,294.13,B1,0.0,1.0,0.0,0.0,0.0,0.0,3.0,692.0,1.0,1102.06,2.0,2176.39,1.0,0.0,137.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,109.19,U,0.0,0.0,0.0,0.0,9541,0.0
3.5,42.0,1.0,166.48,B2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,681.0,1.0,35.43,2.0,855.68,0.0,1.0,122.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,84.47,S,0.0,0.0,0.0,2.0,415,0.0
3.8,28.0,1.0,4444.25,B15,0.0,,,,0.0,0.0,12.0,643.0,1.0,930.04,4.0,3483.39,0.0,0.0,121.0,0.0,0.0,1.0,15.0,,,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,261.27,1.0,0.0,3791,0.0
5.4,51.0,0.0,0.0,B15,0.0,,,,0.0,0.0,0.0,726.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,1.0,10007.43,1.0,55.0,,,0.0,0.0,1.0,383.62,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,3983,0.0
1.0,27.0,1.0,372.21,B2,0.0,0.0,0.0,0.0,1.0,7600.0,4.0,627.0,1.0,621.0,3.0,806.15,1.0,0.0,116.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,115.83,U,0.0,0.0,0.0,0.0,1391,0.0
2.8,31.0,0.0,0.0,B13,1.0,0.0,0.0,0.0,0.0,0.0,31.0,652.0,1.0,2427.1,6.0,8083.44,0.0,1.0,146.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,16564.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,14.0,6797,0.0
14.8,,1.0,834.75,B2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,675.0,1.0,599.48,1.0,993.15,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,15492.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,2.0,2220,1.0
1.0,67.0,1.0,1327.13,B1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,686.0,1.0,157.63,3.0,864.31,0.0,1.0,116.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,S,0.0,0.0,0.0,0.0,5425,0.0
1.3,,1.0,118.52,B2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,87.83,2.0,205.58,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.91,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,323,0.0
,,1.0,2478.49,B15,0.0,,,,0.0,0.0,7.0,732.0,1.0,6533.36,4.0,3604.25,0.0,,,0.0,0.0,1.0,,,,0.0,0.0,1.0,10116.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,44733.64,0.0,7.0,5349,0.0
0.8,,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,590.0,1.0,11.61,1.0,512.33,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,2.0,3946,0.0
25.9,60.0,0.0,0.0,B16,0.0,1.0,440.45,0.0,0.0,0.0,5.0,638.0,1.0,299.1,2.0,1832.62,1.0,1.0,98.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,1.0,5159,0.0
5.7,40.0,0.0,0.0,B15,0.0,,,,0.0,0.0,12.0,684.0,1.0,1197.91,2.0,1328.47,0.0,1.0,102.0,0.0,0.0,1.0,36.0,,,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,,,,U,0.0,0.0,0.0,3.0,9269,0.0
2.5,,0.0,0.0,B5,0.0,1.0,831.23,0.0,0.0,0.0,0.0,700.0,1.0,-2.92,1.0,13.12,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.61,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,9512,0.0
4.3,21.0,1.0,209.86,B5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,692.0,1.0,1941.73,2.0,2975.75,1.0,1.0,104.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,3213.96,0.0,2.0,4226,0.0
8.3,,1.0,139.57,B13,0.0,1.0,11267.12,1.0,0.0,0.0,5.0,695.0,1.0,1528.27,2.0,1487.58,1.0,,,1.0,10048.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,88.3,1.0,0.0,6215,0.0
18.5,,1.0,512.23,B2,0.0,1.0,5905.04,1.0,0.0,0.0,12.0,,1.0,1213.15,7.0,3827.5,1.0,1.0,121.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,0.0,0.0,0.0,3.0,231,0.0
,44.0,1.0,2729.17,B2,0.0,1.0,101367.38,0.0,0.0,0.0,1.0,621.0,1.0,2988.72,4.0,2705.88,1.0,1.0,99.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,103997.45,0.0,0.0,0.0,21.0,1094.35,U,1.0,7724.73,0.0,2.0,121,1.0
0.5,39.0,1.0,194.25,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,1.0,44.48,1.0,152.24,0.0,0.0,106.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,4922,0.0
7.6,50.0,1.0,844.05,B1,0.0,1.0,1846.48,0.0,0.0,0.0,1.0,661.0,1.0,300.42,3.0,678.67,0.0,1.0,131.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.66,0.0,1.0,27.64,U,1.0,0.0,0.0,1.0,6947,0.0
